time.time() c1rms c3rms c1pp c3pp
1725457460.6097116 8.6388E-01 1.4075E+00 2.4899E+00 4.0097E+00
1725457460.8154235 8.6386E-01 1.4075E+00 2.4911E+00 4.0096E+00
1725457461.0214725 8.6386E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725457461.2246637 8.6384E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725457461.4308777 8.6384E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725457461.6337392 8.6391E-01 1.4075E+00 2.4911E+00 4.0079E+00
1725457461.8366196 8.6383E-01 1.4076E+00 2.4877E+00 4.0131E+00
1725457462.0372798 8.6385E-01 1.4075E+00 2.4899E+00 4.0079E+00
1725457462.2359512 8.6385E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725457462.4414012 8.6383E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725457462.644911 8.6384E-01 1.4075E+00 2.4877E+00 4.0096E+00
1725457462.8622448 8.6392E-01 1.4075E+00 2.4888E+00 4.0131E+00
1725457463.1093686 8.6386E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725457463.3159811 8.6389E-01 1.4076E+00 2.4923E+00 4.0097E+00
1725457463.529475 8.6383E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725457463.7370925 8.6385E-01 1.4076E+00 2.4934E+00 4.0079E+00
1725457463.9573193 8.6388E-01 1.4075E+00 2.4911E+00 4.0131E+00
1725457464.1644363 8.6388E-01 1.4075E+00 2.4911E+00 4.0062E+00
1725457464.369371 8.6391E-01 1.4075E+00 2.4865E+00 4.0062E+00
1725457464.5775135 8.6390E-01 1.4076E+00 2.4843E+00 4.0131E+00
1725457464.7788136 8.6382E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725457464.9887254 8.6384E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725457465.1882956 8.6391E-01 1.4076E+00 2.4899E+00 4.0097E+00
1725457465.3895986 8.6389E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725457465.5945961 8.6388E-01 1.4075E+00 2.4877E+00 4.0131E+00
1725457465.79061 8.6390E-01 1.4076E+00 2.4865E+00 4.0147E+00
1725457465.9915593 8.6388E-01 1.4076E+00 2.4888E+00 4.0129E+00
1725457466.1907227 8.6387E-01 1.4075E+00 2.4900E+00 4.0164E+00
1725457466.399321 8.6385E-01 1.4075E+00 2.4877E+00 4.0096E+00
1725457466.614017 8.6387E-01 1.4076E+00 2.4888E+00 4.0096E+00
1725457466.9032874 8.6390E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725457467.1118786 8.6392E-01 1.4075E+00 2.4899E+00 4.0129E+00
1725457467.3188908 8.6388E-01 1.4076E+00 2.4900E+00 4.0113E+00
1725457467.526066 8.6392E-01 1.4076E+00 2.4899E+00 4.0062E+00
1725457467.7309315 8.6384E-01 1.4076E+00 2.4911E+00 4.0044E+00
1725457467.935381 8.6387E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725457468.1418478 8.6387E-01 1.4075E+00 2.4899E+00 4.0079E+00
1725457468.3509321 8.6385E-01 1.4076E+00 2.4899E+00 4.0097E+00
1725457468.5633984 8.6383E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725457468.763232 8.6388E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725457468.9662538 8.6385E-01 1.4075E+00 2.4865E+00 4.0113E+00
1725457469.1700814 8.6383E-01 1.4076E+00 2.4865E+00 4.0097E+00
1725457469.3742838 8.6388E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457469.584699 8.6382E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725457469.7913957 8.6390E-01 1.4074E+00 2.4877E+00 4.0079E+00
1725457469.9887319 8.6382E-01 1.4075E+00 2.4877E+00 4.0131E+00
1725457470.2064192 8.6390E-01 1.4075E+00 2.4899E+00 4.0113E+00
1725457470.4218488 8.6389E-01 1.4076E+00 2.4945E+00 4.0097E+00
1725457470.6322315 8.6387E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725457470.8418002 8.6383E-01 1.4075E+00 2.4934E+00 4.0062E+00
1725457471.0443714 8.6387E-01 1.4075E+00 2.4899E+00 4.0062E+00
1725457471.247303 8.6385E-01 1.4075E+00 2.4888E+00 4.0113E+00
1725457471.4478145 8.6388E-01 1.4075E+00 2.4923E+00 4.0079E+00
1725457471.6528583 8.6387E-01 1.4075E+00 2.4934E+00 4.0079E+00
1725457471.85158 8.6383E-01 1.4075E+00 2.4911E+00 4.0097E+00
1725457472.054048 8.6382E-01 1.4075E+00 2.4911E+00 4.0113E+00
1725457472.261229 8.6381E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725457472.4586747 8.6390E-01 1.4075E+00 2.4934E+00 4.0114E+00
1725457472.6636415 8.6387E-01 1.4075E+00 2.4877E+00 4.0114E+00
1725457472.8623524 8.6384E-01 1.4075E+00 2.4888E+00 4.0096E+00
1725457473.0720837 8.6387E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725457473.2814915 8.6384E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457473.4800034 8.6384E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725457473.682734 8.6382E-01 1.4075E+00 2.4934E+00 4.0044E+00
1725457473.8858244 8.6382E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725457474.0912845 8.6385E-01 1.4076E+00 2.4900E+00 4.0113E+00
1725457474.3033924 8.6384E-01 1.4076E+00 2.4877E+00 4.0131E+00
1725457474.5118585 8.6383E-01 1.4076E+00 2.4922E+00 4.0097E+00
1725457474.726011 8.6393E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725457474.9251153 8.6389E-01 1.4076E+00 2.4888E+00 4.0113E+00
1725457475.1235044 8.6389E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725457475.3272803 8.6389E-01 1.4076E+00 2.4899E+00 4.0097E+00
1725457475.5276036 8.6386E-01 1.4075E+00 2.4900E+00 4.0114E+00
1725457475.7319248 8.6386E-01 1.4075E+00 2.4900E+00 4.0114E+00
1725457475.9443293 8.6391E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725457476.1535087 8.6389E-01 1.4076E+00 2.4865E+00 4.0062E+00
1725457476.3542295 8.6384E-01 1.4076E+00 2.4843E+00 4.0114E+00
1725457476.5562816 8.6387E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457476.7585623 8.6388E-01 1.4075E+00 2.4889E+00 4.0079E+00
1725457476.9673116 8.6387E-01 1.4075E+00 2.4888E+00 4.0131E+00
1725457477.165166 8.6384E-01 1.4076E+00 2.4865E+00 4.0097E+00
1725457477.3675807 8.6382E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725457477.5713294 8.6388E-01 1.4075E+00 2.4911E+00 4.0062E+00
1725457477.7685425 8.6391E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725457477.9683242 8.6386E-01 1.4076E+00 2.4899E+00 4.0096E+00
1725457478.2616875 8.6382E-01 1.4075E+00 2.4933E+00 4.0097E+00
1725457478.4658475 8.6386E-01 1.4075E+00 2.4911E+00 4.0097E+00
1725457478.6750145 8.6389E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725457478.8755436 8.6387E-01 1.4075E+00 2.4888E+00 4.0147E+00
1725457479.0843341 8.6389E-01 1.4076E+00 2.4957E+00 4.0044E+00
1725457479.2933638 8.6388E-01 1.4076E+00 2.4900E+00 4.0079E+00
1725457479.494703 8.6383E-01 1.4075E+00 2.4923E+00 4.0097E+00
1725457479.6961818 8.6385E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725457479.9040833 8.6384E-01 1.4075E+00 2.4922E+00 4.0063E+00
1725457480.1064708 8.6390E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725457480.3044038 8.6391E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457480.5091245 8.6387E-01 1.4076E+00 2.4911E+00 4.0113E+00
1725457480.710137 8.6383E-01 1.4076E+00 2.4900E+00 4.0097E+00
1725457480.9097216 8.6384E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725457481.1135244 8.6388E-01 1.4076E+00 2.4888E+00 4.0097E+00
1725457481.343878 8.6391E-01 1.4076E+00 2.4877E+00 4.0147E+00
1725457481.5513246 8.6387E-01 1.4076E+00 2.4934E+00 4.0062E+00
1725457481.7728357 8.6383E-01 1.4076E+00 2.4888E+00 4.0097E+00
1725457481.9802086 8.6387E-01 1.4075E+00 2.4888E+00 4.0044E+00
1725457482.1954155 8.6385E-01 1.4075E+00 2.4877E+00 4.0044E+00
1725457482.3922384 8.6383E-01 1.4075E+00 2.4865E+00 4.0096E+00
1725457482.5947855 8.6383E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725457482.8032012 8.6384E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725457483.0201411 8.6380E-01 1.4075E+00 2.4911E+00 4.0096E+00
1725457483.2179117 8.6385E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725457483.4199798 8.6381E-01 1.4075E+00 2.4843E+00 4.0097E+00
1725457483.6321578 8.6381E-01 1.4075E+00 2.4843E+00 4.0097E+00
1725457483.8344972 8.6385E-01 1.4075E+00 2.4854E+00 4.0148E+00
1725457484.0301864 8.6379E-01 1.4075E+00 2.4911E+00 4.0079E+00
1725457484.234592 8.6382E-01 1.4075E+00 2.4865E+00 4.0114E+00
1725457484.445942 8.6382E-01 1.4075E+00 2.4923E+00 4.0079E+00
1725457484.6534119 8.6381E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725457484.8569531 8.6384E-01 1.4075E+00 2.4899E+00 4.0062E+00
1725457485.1062775 8.6379E-01 1.4075E+00 2.4889E+00 4.0096E+00
1725457485.323331 8.6378E-01 1.4075E+00 2.4865E+00 4.0097E+00
1725457485.5161476 8.6383E-01 1.4075E+00 2.4945E+00 4.0096E+00
1725457485.7232103 8.6376E-01 1.4076E+00 2.4854E+00 4.0164E+00
1725457485.9273374 8.6384E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725457486.1304462 8.6386E-01 1.4075E+00 2.4854E+00 4.0096E+00
1725457486.3443613 8.6387E-01 1.4075E+00 2.4889E+00 4.0097E+00
1725457486.540873 8.6380E-01 1.4075E+00 2.4899E+00 4.0096E+00
1725457486.7464397 8.6387E-01 1.4075E+00 2.4865E+00 4.0062E+00
1725457486.953203 8.6387E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457487.154807 8.6386E-01 1.4076E+00 2.4911E+00 4.0096E+00
1725457487.36468 8.6388E-01 1.4075E+00 2.4877E+00 4.0114E+00
1725457487.5691457 8.6387E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725457487.773241 8.6384E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457487.9802248 8.6380E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725457488.1943526 8.6384E-01 1.4075E+00 2.4899E+00 4.0079E+00
1725457488.3990839 8.6387E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725457488.6066937 8.6380E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725457488.9122329 8.6380E-01 1.4076E+00 2.4888E+00 4.0096E+00
1725457489.1246626 8.6388E-01 1.4076E+00 2.4877E+00 4.0147E+00
1725457489.332336 8.6380E-01 1.4075E+00 2.4877E+00 4.0147E+00
1725457489.5477262 8.6378E-01 1.4075E+00 2.4854E+00 4.0062E+00
1725457489.7614865 8.6378E-01 1.4075E+00 2.4900E+00 4.0096E+00
1725457489.961104 8.6378E-01 1.4076E+00 2.4900E+00 4.0096E+00
1725457490.1612213 8.6386E-01 1.4076E+00 2.4865E+00 4.0096E+00
1725457490.3631215 8.6380E-01 1.4075E+00 2.4877E+00 4.0063E+00
1725457490.5645924 8.6387E-01 1.4075E+00 2.4899E+00 4.0113E+00
1725457490.766634 8.6383E-01 1.4075E+00 2.4911E+00 4.0079E+00
1725457490.964694 8.6379E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457491.1662576 8.6377E-01 1.4075E+00 2.4923E+00 4.0079E+00
1725457491.3720472 8.6378E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725457491.571448 8.6382E-01 1.4076E+00 2.4899E+00 4.0114E+00
1725457491.7818234 8.6387E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725457491.9889064 8.6381E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725457492.1918647 8.6390E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725457492.3944898 8.6388E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725457492.596495 8.6382E-01 1.4075E+00 2.4922E+00 4.0114E+00
1725457492.8467476 8.6390E-01 1.4076E+00 2.4945E+00 4.0062E+00
1725457493.0572646 8.6383E-01 1.4075E+00 2.4877E+00 4.0114E+00
1725457493.2588782 8.6387E-01 1.4075E+00 2.4899E+00 4.0097E+00
1725457493.458977 8.6384E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457493.673595 8.6388E-01 1.4075E+00 2.4899E+00 4.0079E+00
1725457493.8802295 8.6385E-01 1.4076E+00 2.4911E+00 4.0113E+00
1725457494.080685 8.6386E-01 1.4075E+00 2.4922E+00 4.0079E+00
1725457494.2803369 8.6389E-01 1.4076E+00 2.4889E+00 4.0096E+00
1725457494.4829655 8.6381E-01 1.4076E+00 2.4934E+00 4.0097E+00
1725457494.681613 8.6383E-01 1.4076E+00 2.4911E+00 4.0097E+00
1725457494.890664 8.6383E-01 1.4076E+00 2.4888E+00 4.0097E+00
1725457495.1048532 8.6387E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725457495.3069577 8.6385E-01 1.4076E+00 2.4945E+00 4.0097E+00
1725457495.5200603 8.6381E-01 1.4075E+00 2.4899E+00 4.0147E+00
1725457495.7292674 8.6380E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457495.937539 8.6381E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725457496.1668544 8.6384E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725457496.374398 8.6379E-01 1.4075E+00 2.4900E+00 4.0062E+00
1725457496.575091 8.6387E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725457496.7825506 8.6383E-01 1.4076E+00 2.4888E+00 4.0096E+00
1725457496.9826689 8.6385E-01 1.4075E+00 2.4900E+00 4.0097E+00
1725457497.193419 8.6379E-01 1.4076E+00 2.4854E+00 4.0097E+00
1725457497.4046488 8.6379E-01 1.4076E+00 2.4888E+00 4.0063E+00
1725457497.6138852 8.6387E-01 1.4076E+00 2.4889E+00 4.0096E+00
1725457497.810986 8.6383E-01 1.4075E+00 2.4877E+00 4.0114E+00
1725457498.0220063 8.6381E-01 1.4076E+00 2.4888E+00 4.0114E+00
1725457498.2333298 8.6382E-01 1.4075E+00 2.4899E+00 4.0062E+00
1725457498.4325902 8.6385E-01 1.4075E+00 2.4843E+00 4.0062E+00
1725457498.633144 8.6380E-01 1.4075E+00 2.4854E+00 4.0097E+00
1725457498.8410714 8.6388E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725457499.039936 8.6384E-01 1.4075E+00 2.4854E+00 4.0097E+00
1725457499.2520669 8.6385E-01 1.4074E+00 2.4888E+00 4.0113E+00
1725457499.4645183 8.6384E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725457499.6708837 8.6379E-01 1.4076E+00 2.4865E+00 4.0148E+00
1725457499.8714767 8.6385E-01 1.4075E+00 2.4899E+00 4.0045E+00
1725457500.0740526 8.6383E-01 1.4075E+00 2.4933E+00 4.0113E+00
1725457500.3004472 8.6384E-01 1.4075E+00 2.4877E+00 4.0131E+00
1725457500.5053642 8.6389E-01 1.4076E+00 2.4900E+00 4.0062E+00
1725457500.7023363 8.6392E-01 1.4075E+00 2.4877E+00 4.0096E+00
1725457500.9188144 8.6387E-01 1.4075E+00 2.4899E+00 4.0044E+00
1725457501.1354973 8.6384E-01 1.4075E+00 2.4865E+00 4.0131E+00
1725457501.3452864 8.6385E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725457501.542151 8.6380E-01 1.4075E+00 2.4911E+00 4.0062E+00
1725457501.7443037 8.6380E-01 1.4076E+00 2.4899E+00 4.0131E+00
1725457501.9475715 8.6381E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725457502.1563258 8.6383E-01 1.4075E+00 2.4889E+00 4.0097E+00
1725457502.359154 8.6386E-01 1.4075E+00 2.4911E+00 4.0096E+00
1725457502.5596247 8.6386E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725457502.7669833 8.6382E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725457502.9800837 8.6390E-01 1.4074E+00 2.4889E+00 4.0028E+00
1725457503.180186 8.6386E-01 1.4075E+00 2.4911E+00 4.0113E+00
1725457503.3828099 8.6380E-01 1.4075E+00 2.4923E+00 4.0079E+00
1725457503.5797973 8.6382E-01 1.4074E+00 2.4877E+00 4.0079E+00
1725457503.7836769 8.6380E-01 1.4075E+00 2.4911E+00 4.0079E+00
1725457503.9946332 8.6387E-01 1.4074E+00 2.4877E+00 4.0063E+00
1725457504.2274435 8.6384E-01 1.4074E+00 2.4923E+00 4.0131E+00
1725457504.4522436 8.6383E-01 1.4074E+00 2.4899E+00 4.0097E+00
1725457504.6597528 8.6385E-01 1.4074E+00 2.4877E+00 4.0131E+00
1725457504.8574593 8.6383E-01 1.4074E+00 2.4854E+00 4.0097E+00
1725457505.0594518 8.6384E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725457505.2532923 8.6383E-01 1.4075E+00 2.4888E+00 4.0045E+00
1725457505.461523 8.6377E-01 1.4075E+00 2.4865E+00 4.0096E+00
1725457505.6611161 8.6383E-01 1.4075E+00 2.4843E+00 4.0079E+00
1725457505.860814 8.6385E-01 1.4075E+00 2.4911E+00 4.0079E+00
1725457506.0761845 8.6386E-01 1.4075E+00 2.4911E+00 4.0096E+00
1725457506.276419 8.6381E-01 1.4076E+00 2.4865E+00 4.0096E+00
1725457506.481329 8.6382E-01 1.4075E+00 2.4865E+00 4.0096E+00
1725457506.684947 8.6382E-01 1.4075E+00 2.4865E+00 4.0045E+00
1725457506.885566 8.6382E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725457507.0967765 8.6379E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725457507.2984176 8.6382E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725457507.5013995 8.6380E-01 1.4075E+00 2.4865E+00 4.0079E+00
1725457507.7631178 8.6384E-01 1.4075E+00 2.4877E+00 4.0147E+00
1725457507.9682822 8.6385E-01 1.4076E+00 2.4899E+00 4.0097E+00
1725457508.1750715 8.6385E-01 1.4076E+00 2.4922E+00 4.0131E+00
1725457508.3791826 8.6379E-01 1.4077E+00 2.4899E+00 4.0079E+00
1725457508.584106 8.6384E-01 1.4076E+00 2.4877E+00 4.0044E+00
1725457508.7848842 8.6382E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725457508.985867 8.6380E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725457509.1873336 8.6382E-01 1.4076E+00 2.4888E+00 4.0096E+00
1725457509.3874342 8.6378E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725457509.5871992 8.6388E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725457509.7967854 8.6383E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725457510.0068169 8.6385E-01 1.4075E+00 2.4865E+00 4.0062E+00
1725457510.2092574 8.6384E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725457510.4105563 8.6383E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725457510.6086009 8.6384E-01 1.4076E+00 2.4933E+00 4.0062E+00
1725457510.814268 8.6376E-01 1.4076E+00 2.4899E+00 4.0114E+00
1725457511.0206873 8.6386E-01 1.4076E+00 2.4889E+00 4.0044E+00
1725457511.2344007 8.6383E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725457511.431246 8.6387E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725457511.6385787 8.6375E-01 1.4076E+00 2.4888E+00 4.0097E+00
1725457511.8684719 8.6376E-01 1.4076E+00 2.4877E+00 4.0131E+00
1725457512.0828052 8.6378E-01 1.4075E+00 2.4899E+00 4.0097E+00
1725457512.2827349 8.6376E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725457512.4822564 8.6383E-01 1.4075E+00 2.4923E+00 4.0113E+00
1725457512.687029 8.6378E-01 1.4076E+00 2.4888E+00 4.0113E+00
1725457512.8912005 8.6379E-01 1.4076E+00 2.4877E+00 4.0131E+00
1725457513.1036384 8.6383E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725457513.30636 8.6387E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725457513.5049117 8.6379E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457513.7021658 8.6384E-01 1.4075E+00 2.4911E+00 4.0097E+00
1725457513.9033477 8.6382E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725457514.1059191 8.6388E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725457514.3102338 8.6384E-01 1.4076E+00 2.4934E+00 4.0097E+00
1725457514.5142655 8.6381E-01 1.4076E+00 2.4923E+00 4.0062E+00
1725457514.7115707 8.6383E-01 1.4076E+00 2.4900E+00 4.0097E+00
1725457514.915172 8.6377E-01 1.4077E+00 2.4877E+00 4.0062E+00
1725457515.1181262 8.6382E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725457515.312585 8.6381E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725457515.517007 8.6381E-01 1.4076E+00 2.4888E+00 4.0131E+00
1725457515.7184513 8.6381E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725457515.9420402 8.6381E-01 1.4076E+00 2.4900E+00 4.0096E+00
1725457516.1580598 8.6387E-01 1.4076E+00 2.4877E+00 4.0147E+00
1725457516.3708067 8.6385E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725457516.5819683 8.6383E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725457516.795542 8.6385E-01 1.4076E+00 2.4900E+00 4.0147E+00
1725457516.9982045 8.6385E-01 1.4077E+00 2.4877E+00 4.0062E+00
1725457517.1949837 8.6386E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725457517.4008012 8.6387E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725457517.60304 8.6382E-01 1.4076E+00 2.4888E+00 4.0113E+00
1725457517.8073442 8.6384E-01 1.4076E+00 2.4888E+00 4.0131E+00
1725457518.0170648 8.6383E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725457518.2208822 8.6387E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725457518.425333 8.6386E-01 1.4076E+00 2.4922E+00 4.0044E+00
1725457518.622575 8.6381E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725457518.8261168 8.6382E-01 1.4076E+00 2.4865E+00 4.0181E+00
1725457519.0316885 8.6387E-01 1.4076E+00 2.4933E+00 4.0062E+00
1725457519.2904837 8.6380E-01 1.4076E+00 2.4854E+00 4.0079E+00
1725457519.4875374 8.6382E-01 1.4076E+00 2.4877E+00 4.0114E+00
1725457519.6879723 8.6385E-01 1.4076E+00 2.4899E+00 4.0113E+00
1725457519.8967397 8.6390E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725457520.1094537 8.6389E-01 1.4076E+00 2.4922E+00 4.0113E+00
1725457520.3096042 8.6388E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457520.5105512 8.6386E-01 1.4076E+00 2.4877E+00 4.0131E+00
1725457520.714169 8.6385E-01 1.4076E+00 2.4899E+00 4.0096E+00
1725457520.9125433 8.6389E-01 1.4075E+00 2.4911E+00 4.0164E+00
1725457521.1129835 8.6384E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725457521.31664 8.6380E-01 1.4075E+00 2.4865E+00 4.0113E+00
1725457521.518219 8.6380E-01 1.4076E+00 2.4889E+00 4.0062E+00
1725457521.7225058 8.6379E-01 1.4076E+00 2.4877E+00 4.0147E+00
1725457521.9289744 8.6381E-01 1.4075E+00 2.4889E+00 4.0097E+00
1725457522.144964 8.6383E-01 1.4075E+00 2.4865E+00 4.0131E+00
1725457522.345411 8.6383E-01 1.4076E+00 2.4888E+00 4.0113E+00
1725457522.5519576 8.6383E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725457522.7568462 8.6381E-01 1.4076E+00 2.4888E+00 4.0113E+00
1725457522.9783776 8.6382E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725457523.194806 8.6386E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725457523.3895283 8.6380E-01 1.4075E+00 2.4877E+00 4.0044E+00
1725457523.5959172 8.6380E-01 1.4076E+00 2.4865E+00 4.0097E+00
1725457523.8049304 8.6384E-01 1.4075E+00 2.4934E+00 4.0131E+00
1725457524.0220778 8.6382E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725457524.2324576 8.6382E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725457524.4281178 8.6389E-01 1.4076E+00 2.4923E+00 4.0097E+00
1725457524.6319351 8.6380E-01 1.4076E+00 2.4923E+00 4.0096E+00
1725457524.8437176 8.6387E-01 1.4076E+00 2.4888E+00 4.0131E+00
1725457525.048402 8.6391E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725457525.2522018 8.6386E-01 1.4075E+00 2.4934E+00 4.0079E+00
1725457525.4519734 8.6385E-01 1.4075E+00 2.4888E+00 4.0096E+00
1725457525.6522465 8.6381E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725457525.853331 8.6387E-01 1.4076E+00 2.4900E+00 4.0164E+00
1725457526.0561981 8.6384E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725457526.3214586 8.6388E-01 1.4075E+00 2.4843E+00 4.0097E+00
1725457526.5200398 8.6378E-01 1.4076E+00 2.4900E+00 4.0062E+00
1725457526.7293434 8.6385E-01 1.4076E+00 2.4911E+00 4.0097E+00
1725457526.940714 8.6385E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725457527.1417 8.6388E-01 1.4076E+00 2.4900E+00 4.0097E+00
1725457527.3437557 8.6381E-01 1.4076E+00 2.4900E+00 4.0147E+00
1725457527.5446658 8.6388E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725457527.739985 8.6379E-01 1.4076E+00 2.4911E+00 4.0062E+00
1725457527.942236 8.6386E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725457528.1442783 8.6377E-01 1.4076E+00 2.4865E+00 4.0097E+00
1725457528.358944 8.6386E-01 1.4075E+00 2.4899E+00 4.0097E+00
1725457528.5705209 8.6382E-01 1.4076E+00 2.4843E+00 4.0079E+00
1725457528.770747 8.6385E-01 1.4076E+00 2.4888E+00 4.0131E+00
1725457528.9658816 8.6385E-01 1.4076E+00 2.4865E+00 4.0096E+00
1725457529.1750808 8.6385E-01 1.4075E+00 2.4854E+00 4.0131E+00
1725457529.3894668 8.6383E-01 1.4075E+00 2.4911E+00 4.0062E+00
1725457529.5894482 8.6379E-01 1.4075E+00 2.4899E+00 4.0096E+00
1725457529.7892046 8.6379E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725457529.9965377 8.6375E-01 1.4076E+00 2.4899E+00 4.0131E+00
1725457530.1982014 8.6381E-01 1.4075E+00 2.4877E+00 4.0096E+00
1725457530.397221 8.6380E-01 1.4076E+00 2.4877E+00 4.0114E+00
1725457530.6545773 8.6386E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725457530.8666823 8.6381E-01 1.4076E+00 2.4900E+00 4.0045E+00
1725457531.0806074 8.6381E-01 1.4076E+00 2.4934E+00 4.0062E+00
1725457531.2722683 8.6383E-01 1.4075E+00 2.4888E+00 4.0097E+00
